,0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95,1.00
stylegan3_r_ffhqu_1024x1024.pt,1.0,0.6407185628742516,0.6107784431137725,0.5868263473053892,0.5808383233532934,0.5688622754491018,0.5508982035928144,0.5508982035928144,0.5449101796407185,0.5389221556886228,0.5269461077844312,0.5149700598802395,0.49700598802395207,0.49101796407185627,0.46706586826347307,0.46107784431137727,0.4491017964071856,0.4311377245508982,0.4251497005988024,0.40718562874251496,0.11976047904191617
eg3d.pt,1.0,0.609,0.585,0.573,0.562,0.553,0.543,0.539,0.535,0.529,0.524,0.522,0.515,0.511,0.506,0.5,0.491,0.481,0.462,0.442,0.148
ffhq.pt,0.0,0.814,0.837,0.854,0.861,0.865,0.875,0.884,0.884,0.889,0.891,0.895,0.897,0.9,0.903,0.906,0.911,0.916,0.926,0.935,1.0
real_imagenet_val.pt,0.0,0.9675,0.971,0.974,0.975,0.9755,0.9765,0.977,0.977,0.9785,0.9795,0.98,0.981,0.9825,0.983,0.9835,0.9835,0.985,0.987,0.9885,1.0
stylegan3_r_ffhqu_256x256.pt,1.0,0.5449101796407185,0.5209580838323353,0.49700598802395207,0.49101796407185627,0.49101796407185627,0.47305389221556887,0.46706586826347307,0.4550898203592814,0.4491017964071856,0.4491017964071856,0.437125748502994,0.4251497005988024,0.41916167664670656,0.41916167664670656,0.41916167664670656,0.41317365269461076,0.41317365269461076,0.40718562874251496,0.38922155688622756,0.16167664670658682
stargan.pt,1.0,0.8654327163581791,0.8509254627313657,0.8424212106053026,0.8359179589794897,0.8309154577288644,0.8274137068534267,0.8219109554777388,0.815407703851926,0.8119059529764883,0.8049024512256128,0.7973986993496749,0.791895947973987,0.7858929464732366,0.7808904452226113,0.7728864432216108,0.7673836918459229,0.7648824412206103,0.751375687843922,0.7303651825912957,0.26463231615807903
dalle_2.pt,1.0,0.26,0.242,0.233,0.225,0.216,0.211,0.204,0.196,0.19,0.184,0.178,0.172,0.172,0.167,0.159,0.152,0.144,0.139,0.126,0.012
real_ucid.pt,0.0,0.9327354260089686,0.9394618834080718,0.9461883408071748,0.9491778774289985,0.952914798206278,0.9559043348281017,0.9573991031390134,0.9596412556053812,0.9618834080717489,0.9618834080717489,0.9618834080717489,0.9626307922272048,0.9626307922272048,0.9648729446935725,0.9671150971599403,0.9701046337817638,0.9723467862481315,0.9745889387144993,0.9753363228699552,0.9947683109118086
stylegan2_ffhq_256x256.pt,1.0,0.5389221556886228,0.5089820359281437,0.49700598802395207,0.49101796407185627,0.47904191616766467,0.47904191616766467,0.47305389221556887,0.47305389221556887,0.46107784431137727,0.46107784431137727,0.46107784431137727,0.46107784431137727,0.4431137724550898,0.4311377245508982,0.4251497005988024,0.41916167664670656,0.41317365269461076,0.40119760479041916,0.38922155688622756,0.1497005988023952
stable_diffusion_512_50steps.pt,1.0,0.218,0.1985,0.1905,0.1845,0.1785,0.1735,0.1685,0.164,0.161,0.1565,0.152,0.1465,0.143,0.139,0.136,0.1325,0.128,0.1215,0.113,0.013
biggan_512.pt,1.0,0.726,0.71,0.704,0.694,0.684,0.684,0.684,0.678,0.678,0.678,0.664,0.656,0.644,0.638,0.63,0.614,0.606,0.598,0.58,0.308
guided-diffusion_noise2image_LSUNbedrooms.pt,1.0,0.0825,0.0725,0.07,0.065,0.0625,0.0625,0.06,0.06,0.06,0.06,0.0575,0.0575,0.055,0.055,0.055,0.0525,0.0475,0.0425,0.0375,0.0025
stylegan3_t_ffhqu_256x256.pt,1.0,0.5449101796407185,0.5389221556886228,0.5269461077844312,0.5149700598802395,0.5029940119760479,0.5029940119760479,0.49101796407185627,0.49101796407185627,0.49101796407185627,0.49101796407185627,0.49101796407185627,0.48502994011976047,0.48502994011976047,0.48502994011976047,0.47904191616766467,0.46107784431137727,0.4491017964071856,0.437125748502994,0.4311377245508982,0.17365269461077845
deepfake.pt,1.0,0.4747961452928095,0.45181616011860637,0.43661971830985913,0.4255003706449222,0.41697553743513716,0.4084507042253521,0.4010378057820608,0.39696071163825053,0.3902891030392884,0.3865826538176427,0.37694588584136396,0.3710155670867309,0.36397331356560414,0.35952557449962935,0.34988880652335064,0.3402520385470719,0.32987398072646407,0.31356560415122314,0.29614529280948854,0.028169014084507043
biggan_256.pt,1.0,0.678,0.664,0.658,0.634,0.628,0.614,0.614,0.608,0.602,0.6,0.596,0.594,0.59,0.59,0.576,0.572,0.562,0.554,0.544,0.268
stylegan2_lsundog_256x256.pt,1.0,0.562874251497006,0.5389221556886228,0.5269461077844312,0.5149700598802395,0.5089820359281437,0.5029940119760479,0.5029940119760479,0.5029940119760479,0.5029940119760479,0.5029940119760479,0.5029940119760479,0.49700598802395207,0.49101796407185627,0.49101796407185627,0.48502994011976047,0.47904191616766467,0.47305389221556887,0.47305389221556887,0.4550898203592814,0.18562874251497005
taming-transformers_class2image_ImageNet.pt,1.0,0.528,0.5,0.486,0.48,0.474,0.472,0.462,0.46,0.45,0.444,0.436,0.43,0.424,0.418,0.41,0.402,0.402,0.394,0.37,0.11
latent-diffusion_text2img_valid.pt,1.0,0.338,0.319,0.307,0.301,0.292,0.287,0.283,0.279,0.276,0.27,0.267,0.26,0.254,0.248,0.244,0.239,0.232,0.22,0.207,0.041
progan_lsun.pt,1.0,0.946,0.939,0.937,0.936,0.934,0.93,0.93,0.928,0.926,0.924,0.923,0.922,0.92,0.918,0.916,0.914,0.912,0.908,0.899,0.698
guided-diffusion_class2image_ImageNet.pt,1.0,0.281,0.266,0.255,0.245,0.24,0.233,0.23,0.224,0.218,0.214,0.211,0.207,0.203,0.198,0.193,0.183,0.178,0.165,0.159,0.023
latent-diffusion_noise2image_LSUNchurches.pt,1.0,0.236,0.232,0.228,0.224,0.216,0.212,0.204,0.2,0.192,0.184,0.184,0.18,0.176,0.172,0.168,0.168,0.168,0.164,0.144,0.032
taming-transformers_segm2image_valid.pt,1.0,0.632,0.61,0.594,0.578,0.566,0.56,0.56,0.554,0.548,0.54,0.538,0.532,0.528,0.526,0.512,0.506,0.5,0.494,0.466,0.148
real_coco_valid.pt,0.0,0.9612,0.966,0.9686,0.9704,0.9714,0.9722,0.9736,0.975,0.9756,0.9768,0.9774,0.9778,0.9786,0.9802,0.9808,0.9822,0.9832,0.9846,0.9868,0.9988
gaugan.pt,1.0,0.9394,0.933,0.9288,0.9262,0.924,0.9216,0.92,0.918,0.9166,0.9148,0.9132,0.9118,0.91,0.908,0.9048,0.9012,0.8986,0.894,0.886,0.6708
latent-diffusion_noise2image_LSUNbedrooms.pt,1.0,0.204,0.184,0.176,0.168,0.164,0.164,0.152,0.14,0.136,0.124,0.116,0.108,0.108,0.104,0.1,0.1,0.096,0.096,0.092,0.008
latent-diffusion_noise2image_FFHQ.pt,1.0,0.302,0.286,0.278,0.264,0.258,0.25,0.236,0.232,0.226,0.224,0.218,0.214,0.212,0.21,0.2,0.196,0.188,0.174,0.162,0.022
stable_diffusion_256.pt,1.0,0.69,0.672,0.659,0.651,0.644,0.637,0.629,0.623,0.617,0.611,0.602,0.589,0.582,0.578,0.571,0.565,0.551,0.54,0.521,0.169
stylegan2_afhqv2_512x512.pt,1.0,0.4774774774774775,0.47147147147147145,0.46546546546546547,0.45345345345345345,0.44144144144144143,0.43843843843843844,0.4294294294294294,0.42042042042042044,0.42042042042042044,0.4144144144144144,0.4114114114114114,0.4114114114114114,0.4114114114114114,0.4114114114114114,0.4084084084084084,0.40540540540540543,0.3963963963963964,0.3963963963963964,0.37237237237237236,0.13813813813813813
dalle-mini_valid.pt,1.0,0.558,0.538,0.528,0.521,0.515,0.504,0.495,0.484,0.475,0.47,0.463,0.457,0.453,0.449,0.442,0.437,0.428,0.421,0.404,0.132
whichfaceisreal.pt,1.0,0.869,0.861,0.851,0.847,0.844,0.841,0.837,0.834,0.833,0.822,0.818,0.816,0.813,0.81,0.805,0.8,0.792,0.788,0.768,0.421
glide_text2img_valid.pt,1.0,0.339,0.317,0.306,0.299,0.292,0.284,0.279,0.272,0.267,0.264,0.255,0.251,0.246,0.24,0.231,0.222,0.216,0.202,0.185,0.023
guided-diffusion_noise2image_LSUNhorses.pt,1.0,0.13,0.12,0.12,0.11333333333333333,0.11333333333333333,0.10666666666666667,0.10333333333333333,0.10333333333333333,0.10333333333333333,0.1,0.09666666666666666,0.09333333333333334,0.08666666666666667,0.08,0.08,0.08,0.07666666666666666,0.07333333333333333,0.06666666666666667,0.013333333333333334
latent-diffusion_class2image_ImageNet.pt,1.0,0.283,0.265,0.253,0.249,0.242,0.237,0.232,0.224,0.221,0.216,0.209,0.208,0.204,0.2,0.192,0.189,0.184,0.17,0.161,0.026
stable_diffusion_512_100steps.pt,1.0,0.217,0.203,0.194,0.1865,0.1815,0.177,0.173,0.168,0.1635,0.1615,0.159,0.1555,0.1535,0.1495,0.146,0.14,0.136,0.1285,0.1125,0.013
stylegan3_t_ffhqu_1024x1024.pt,1.0,0.7125748502994012,0.7005988023952096,0.688622754491018,0.6706586826347305,0.6706586826347305,0.6586826347305389,0.6586826347305389,0.6586826347305389,0.6526946107784432,0.6526946107784432,0.6407185628742516,0.6407185628742516,0.6227544910179641,0.6107784431137725,0.5988023952095808,0.5868263473053892,0.562874251497006,0.5508982035928144,0.5149700598802395,0.1377245508982036
stylegan3_t_afhqv2_512x512.pt,1.0,0.1144578313253012,0.1144578313253012,0.10843373493975904,0.10240963855421686,0.0963855421686747,0.0963855421686747,0.0963855421686747,0.0963855421686747,0.0963855421686747,0.09036144578313253,0.09036144578313253,0.08433734939759036,0.08433734939759036,0.08433734939759036,0.0783132530120482,0.0783132530120482,0.0783132530120482,0.0783132530120482,0.07228915662650602,0.012048192771084338
stable_diffusion_512_200steps.pt,1.0,0.2185,0.2025,0.1955,0.1885,0.183,0.177,0.17,0.166,0.164,0.161,0.1555,0.153,0.1495,0.1455,0.139,0.1315,0.128,0.1225,0.113,0.0135
taming-transformers_noise2image_FFHQ.pt,1.0,0.528,0.506,0.494,0.483,0.478,0.47,0.466,0.463,0.457,0.443,0.437,0.434,0.426,0.42,0.413,0.405,0.401,0.392,0.378,0.107
stylegan2_ffhq_1024x1024.pt,1.0,0.7477477477477478,0.7387387387387387,0.7267267267267268,0.7177177177177178,0.7117117117117117,0.7057057057057057,0.6996996996996997,0.6876876876876877,0.6816816816816816,0.6726726726726727,0.6696696696696697,0.6666666666666666,0.6576576576576577,0.6546546546546547,0.6516516516516516,0.6426426426426426,0.6336336336336337,0.6216216216216216,0.5915915915915916,0.18618618618618618
