,0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95,1.00
biggan_512.pt,1.0,0.762,0.702,0.658,0.632,0.596,0.572,0.56,0.532,0.516,0.506,0.498,0.478,0.456,0.436,0.41,0.378,0.334,0.28,0.222,0.0
stylegan3_r_ffhqu_1024x1024.pt,1.0,0.6946107784431138,0.6107784431137725,0.5269461077844312,0.47904191616766467,0.4251497005988024,0.39520958083832336,0.3592814371257485,0.32335329341317365,0.2934131736526946,0.2634730538922156,0.24550898203592814,0.2155688622754491,0.17964071856287425,0.1497005988023952,0.11976047904191617,0.10778443113772455,0.08982035928143713,0.07784431137724551,0.041916167664670656,0.0
latent-diffusion_noise2image_FFHQ.pt,1.0,0.896,0.818,0.756,0.73,0.694,0.65,0.606,0.58,0.534,0.496,0.46,0.434,0.398,0.376,0.34,0.294,0.25,0.19,0.134,0.0
stable_diffusion_512_50steps.pt,1.0,0.5195,0.44,0.402,0.359,0.332,0.303,0.2785,0.258,0.2385,0.226,0.211,0.2,0.181,0.1645,0.151,0.133,0.1125,0.0865,0.055,0.0
real_ucid.pt,0.0,0.6502242152466368,0.7346786248131539,0.7750373692077728,0.8026905829596412,0.8266068759342302,0.8445440956651719,0.8624813153961136,0.8819133034379671,0.8938714499252616,0.9043348281016442,0.9192825112107623,0.9282511210762332,0.9402092675635276,0.9461883408071748,0.952914798206278,0.9588938714499252,0.9693572496263079,0.9775784753363229,0.9887892376681614,1.0
biggan_256.pt,1.0,0.9,0.842,0.8,0.768,0.734,0.714,0.694,0.662,0.652,0.636,0.618,0.602,0.588,0.556,0.52,0.484,0.43,0.398,0.312,0.0
guided-diffusion_noise2image_LSUNhorses.pt,1.0,0.38666666666666666,0.2866666666666667,0.25,0.21333333333333335,0.19333333333333333,0.15666666666666668,0.13666666666666666,0.12666666666666668,0.11333333333333333,0.10333333333333333,0.09666666666666666,0.08666666666666667,0.08,0.07,0.06,0.056666666666666664,0.05,0.04,0.03,0.0
guided-diffusion_noise2image_LSUNbedrooms.pt,1.0,0.53,0.415,0.365,0.31,0.2675,0.2375,0.2225,0.2025,0.185,0.1575,0.15,0.13,0.11,0.0975,0.0725,0.06,0.045,0.03,0.02,0.0
progan_lsun.pt,1.0,0.991,0.979,0.971,0.966,0.957,0.95,0.938,0.929,0.921,0.915,0.904,0.886,0.875,0.863,0.842,0.813,0.787,0.753,0.694,0.0
ffhq.pt,0.0,0.463,0.608,0.683,0.731,0.771,0.807,0.832,0.852,0.869,0.891,0.911,0.923,0.934,0.943,0.953,0.963,0.973,0.985,0.993,1.0
