,0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95,1.00
dalle-mini_valid.pt,1.0,0.93,0.909,0.898,0.88,0.865,0.854,0.839,0.831,0.819,0.804,0.79,0.776,0.754,0.741,0.731,0.719,0.703,0.67,0.63,0.002
whichfaceisreal.pt,1.0,1.0,0.999,0.997,0.996,0.995,0.995,0.994,0.992,0.99,0.988,0.985,0.98,0.979,0.975,0.969,0.96,0.947,0.936,0.908,0.009
guided-diffusion_noise2image_LSUNhorses.pt,1.0,0.056666666666666664,0.04,0.03666666666666667,0.03333333333333333,0.03333333333333333,0.03,0.02666666666666667,0.023333333333333334,0.023333333333333334,0.02,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0
stylegan3_r_ffhqu_256x256.pt,1.0,1.0,0.9940119760479041,0.9940119760479041,0.9880239520958084,0.9820359281437125,0.9820359281437125,0.9820359281437125,0.9820359281437125,0.9820359281437125,0.9760479041916168,0.9760479041916168,0.9760479041916168,0.9700598802395209,0.9640718562874252,0.9580838323353293,0.9401197604790419,0.9161676646706587,0.9041916167664671,0.8562874251497006,0.005988023952095809
stylegan2_ffhq_1024x1024.pt,1.0,0.996996996996997,0.996996996996997,0.996996996996997,0.993993993993994,0.993993993993994,0.987987987987988,0.987987987987988,0.984984984984985,0.9819819819819819,0.978978978978979,0.978978978978979,0.978978978978979,0.972972972972973,0.9519519519519519,0.93993993993994,0.924924924924925,0.9069069069069069,0.8828828828828829,0.8408408408408409,0.009009009009009009
real_coco_valid.pt,0.0,0.8722,0.9086,0.929,0.9426,0.9512,0.9574,0.9624,0.9672,0.971,0.9746,0.9768,0.9808,0.9838,0.9856,0.9882,0.99,0.9938,0.996,0.9976,1.0
gaugan.pt,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9998,0.9998,0.9998,0.9996,0.9996,0.9994,0.9986,0.9976,0.1928
real_ucid.pt,0.0,0.6763826606875935,0.7548579970104634,0.804185351270553,0.8303437967115097,0.852017937219731,0.8707025411061285,0.8811659192825112,0.890881913303438,0.898355754857997,0.9088191330343797,0.9207772795216741,0.9334828101644245,0.9402092675635276,0.945440956651719,0.952914798206278,0.9641255605381166,0.968609865470852,0.9783258594917787,0.9835575485799701,1.0
latent-diffusion_noise2image_LSUNbedrooms.pt,1.0,0.492,0.4,0.364,0.336,0.32,0.296,0.288,0.272,0.264,0.26,0.252,0.228,0.212,0.2,0.196,0.18,0.164,0.144,0.096,0.0
stylegan2_afhqv2_512x512.pt,1.0,0.9819819819819819,0.96996996996997,0.954954954954955,0.9429429429429429,0.933933933933934,0.9279279279279279,0.924924924924925,0.9219219219219219,0.918918918918919,0.9129129129129129,0.9009009009009009,0.8858858858858859,0.8738738738738738,0.8618618618618619,0.8528528528528528,0.8348348348348348,0.8228228228228228,0.7957957957957958,0.7417417417417418,0.006006006006006006
