,File,Real-Natural,Real-BLIP,Fake-Natural,Fake-BLIP
93,000495583.jpg,0.3858374059200287,0.6278371214866638,0.3867924213409424,0.6647035479545593
94,000385397.jpg,0.6601723432540894,0.8873022794723511,0.9812389612197876,0.8210441470146179
95,000385133.jpg,0.9680506587028503,0.9907320141792297,0.988863468170166,0.9472348093986511
96,000401107.jpg,0.01578456163406372,0.22635580599308014,0.9202896952629089,0.5948748588562012
97,000408815.jpg,0.9365176558494568,0.994929850101471,0.37622198462486267,0.9849563241004944
98,000460179.jpg,0.7132319211959839,0.9687085151672363,0.6759784817695618,0.5554502606391907
99,000377569.jpg,0.8871068358421326,0.8747742176055908,0.9378399848937988,0.880591869354248
100,000384946.jpg,0.5617408156394958,0.8020908832550049,0.2809615135192871,0.8430570363998413
101,000285477.jpg,0.2806163728237152,0.3433968126773834,0.4416429102420807,0.3696563243865967
102,000239686.jpg,0.43434131145477295,0.5143202543258667,0.3345350921154022,0.5661984086036682
103,000493395.jpg,0.4986872673034668,0.4394315779209137,0.49351057410240173,0.5568966865539551
104,000075117.jpg,0.9999167919158936,0.9647889137268066,0.7153742909431458,0.9695268273353577
105,000087425.jpg,0.9934230446815491,0.9988927245140076,0.6103663444519043,0.43968722224235535
106,000143014.jpg,0.8214741349220276,0.9990978240966797,0.9849274158477783,0.9875203371047974
107,000439626.jpg,0.7094219326972961,0.4695354700088501,0.010091315023601055,0.8169911503791809
108,000341364.jpg,0.995309054851532,0.7773844003677368,0.42727723717689514,0.9960468411445618
109,000204235.jpg,0.9996862411499023,0.9996429681777954,0.9986114501953125,0.9971272349357605
110,000413914.jpg,0.9993040561676025,0.9992221593856812,0.9999158382415771,0.9986461997032166
111,000139964.jpg,0.9977127313613892,0.9953272342681885,0.9511876106262207,0.9815597534179688
112,000185552.jpg,0.9666317105293274,0.9907140731811523,0.878835141658783,0.9810401201248169
113,000186455.jpg,0.43386152386665344,0.4095454514026642,0.3446640074253082,0.3631385862827301
114,000360936.jpg,0.9476723670959473,0.9817181825637817,0.9798033833503723,0.9934357404708862
115,000236225.jpg,0.9998629093170166,0.9938668608665466,0.9995995163917542,0.9993175268173218
116,000127339.jpg,0.24445317685604095,0.3059046268463135,0.709019124507904,0.7584211230278015
117,000383043.jpg,0.9947799444198608,0.9954967498779297,0.8310059905052185,0.9906418919563293
118,000127771.jpg,0.49127858877182007,0.9780097603797913,0.8258707523345947,0.22815649211406708
119,000216797.jpg,0.16885696351528168,0.33431771397590637,0.7234072089195251,0.8351477384567261
120,000215934.jpg,0.5587784647941589,0.3380771279335022,0.14426937699317932,0.6483550071716309
121,000390027.jpg,0.6261242032051086,0.9573177695274353,0.9348725080490112,0.9535785913467407
122,000397217.jpg,0.3921331465244293,0.5310345888137817,0.6380463242530823,0.37470486760139465
123,000397685.jpg,0.9898107051849365,0.9833430051803589,0.996870219707489,0.9971990585327148
124,000279977.jpg,0.9949983358383179,0.9893680214881897,0.9993040561676025,0.9939024448394775
125,000454017.jpg,0.23161423206329346,0.549595296382904,0.9925103187561035,0.9671319723129272
126,000118534.jpg,0.9994319081306458,0.6042237877845764,0.11211313307285309,0.6803479194641113
127,000176956.jpg,0.97334223985672,0.9243469834327698,0.9750598073005676,0.9243469834327698
128,000131493.jpg,0.9936116337776184,0.9506864547729492,0.9996222257614136,0.985042929649353
129,000345989.jpg,0.7562676072120667,0.39761674404144287,0.548764169216156,0.8217604756355286
130,000428250.jpg,0.2979293465614319,0.6229182481765747,0.022564494982361794,0.8851359486579895
131,000219509.jpg,0.9994877576828003,0.9988707900047302,0.9442797303199768,0.8806431889533997
132,000411737.jpg,0.9887987971305847,0.7121821045875549,0.9993892908096313,0.998275876045227
133,000258527.jpg,0.8096525073051453,0.856752336025238,0.9811848998069763,0.5880318284034729
134,000362694.jpg,0.6774206757545471,0.43455126881599426,0.6349961161613464,0.8333246111869812
135,000333387.jpg,0.8490973711013794,0.5178413987159729,0.9102266430854797,0.5201078653335571
136,000374493.jpg,0.9891815781593323,0.9517288208007812,0.9870045781135559,0.9539660811424255
137,000129268.jpg,0.9779256582260132,0.508525013923645,0.8627568483352661,0.7576150894165039
138,000493851.jpg,0.9951702952384949,0.9747490882873535,0.21535073220729828,0.8728901743888855
139,000323384.jpg,0.9247556924819946,0.9889918565750122,0.9977172613143921,0.9902727007865906
140,000237027.jpg,0.533564567565918,0.7890712022781372,0.8001459836959839,0.9111006855964661
141,000041849.jpg,0.8570517301559448,0.8072327971458435,0.74669349193573,0.9565125107765198
142,000470786.jpg,0.9958580136299133,0.9794721603393555,0.9973269701004028,0.8806945085525513
143,000120970.jpg,0.6468507051467896,0.8040214776992798,0.9274290800094604,0.3960973620414734
144,000241337.jpg,0.9499951004981995,0.7916600704193115,0.9950659275054932,0.9823893308639526
145,000263147.jpg,0.5320148468017578,0.5110303163528442,0.5650587677955627,0.5241739153862
146,000087096.jpg,0.9729595184326172,0.9069007635116577,0.9974983334541321,0.4412666857242584
147,000498203.jpg,0.3324187695980072,0.10903988778591156,0.3106420934200287,0.5187594890594482
148,000325325.jpg,0.7165657877922058,0.6437773108482361,0.6712551116943359,0.7845667600631714
149,000140567.jpg,0.5326454639434814,0.766643226146698,0.9008791446685791,0.509772002696991
150,000406913.jpg,0.7407373785972595,0.7411122918128967,0.8874974250793457,0.8877896666526794
151,000329822.jpg,0.9040591716766357,0.9995728135108948,0.4815261960029602,0.9246196150779724
152,000357128.jpg,0.9971103668212891,0.8957052826881409,0.9923490285873413,0.6366919875144958
153,000381835.jpg,0.2123136818408966,0.41143599152565,0.15520648658275604,0.9238675236701965
154,000499186.jpg,0.839799702167511,0.9149009585380554,0.8268516063690186,0.9987503290176392
155,000230941.jpg,0.1363781839609146,0.6547843813896179,0.9888849258422852,0.9968396425247192
156,000075874.jpg,0.9437636137008667,0.9706043004989624,0.7071013450622559,0.9884026646614075
157,000435212.jpg,0.7722731828689575,0.7902876734733582,0.9272316098213196,0.8828325867652893
158,000252201.jpg,0.9934991598129272,0.44966450333595276,0.03989988937973976,0.6436653137207031
159,000361597.jpg,0.9826908707618713,0.9853561520576477,0.9707710146903992,0.9843964576721191
160,000093457.jpg,0.9602867364883423,0.9995908141136169,0.95413738489151,0.9990691542625427
161,000342418.jpg,0.7850614786148071,0.917376697063446,0.7486280798912048,0.6206215620040894
162,000140046.jpg,0.9576753973960876,0.7923839092254639,0.4834388196468353,0.8818185925483704
163,000456407.jpg,0.42286208271980286,0.8505927920341492,0.9846346974372864,0.9848983883857727
164,000096286.jpg,0.9652503728866577,0.9311501383781433,0.9798805117607117,0.9858003854751587
165,000257240.jpg,0.9942474365234375,0.4353462755680084,0.9863104820251465,0.8821743130683899
166,000437866.jpg,0.9934357404708862,0.8499089479446411,0.9940080642700195,0.9115740656852722
167,000276589.jpg,0.9776712656021118,0.8417606949806213,0.977262556552887,0.6827324032783508
168,000413314.jpg,0.14426937699317932,0.39277347922325134,0.2900247871875763,0.7892336845397949
169,000317292.jpg,0.8861251473426819,0.5294762849807739,0.9014011025428772,0.7144288420677185
170,000169981.jpg,0.925567090511322,0.5826988220214844,0.9907140731811523,0.70674729347229
171,000219623.jpg,0.9983547329902649,0.9989758729934692,0.9975939393043518,0.9918121099472046
172,000246541.jpg,0.7917405366897583,0.9979966282844543,0.9996387958526611,0.9997757077217102
173,000070900.jpg,0.8653948307037354,0.9023517370223999,0.807384729385376,0.9356411695480347
174,000372014.jpg,0.9655115008354187,0.9025237560272217,0.9939024448394775,0.6886255145072937
175,000091852.jpg,0.9895513653755188,0.998091995716095,0.9974391460418701,0.9991289973258972
176,000075248.jpg,0.7286034822463989,0.998245358467102,0.9923043847084045,0.9480584859848022
177,000490352.jpg,0.7656809687614441,0.42021292448043823,0.7691669464111328,0.27396270632743835
178,000200070.jpg,0.2492644488811493,0.5948454737663269,0.9565936326980591,0.9843363761901855
179,000269887.jpg,0.9694111943244934,0.9865975975990295,0.7690802216529846,0.9788949489593506
180,000366267.jpg,0.5385888814926147,0.2755194306373596,0.6068188548088074,0.733738124370575
181,000069659.jpg,0.7026830911636353,0.7157220840454102,0.9996064305305481,0.9994745850563049
182,000498842.jpg,0.9688562154769897,0.9205042719841003,0.9978552460670471,0.8961604833602905
183,000125137.jpg,0.9565936326980591,0.523671567440033,0.995372474193573,0.9618217349052429
184,000185574.jpg,0.9783433079719543,0.9980505704879761,0.9988372921943665,0.998957633972168
185,000130026.jpg,0.9686195850372314,0.9930152893066406,0.764276385307312,0.951096773147583
186,000326151.jpg,0.8443447947502136,0.6947170495986938,0.8774242997169495,0.6323325037956238
187,000487029.jpg,0.8820220232009888,0.9271657466888428,0.5117623805999756,0.5182375907897949
188,000019567.jpg,0.20817893743515015,0.38338154554367065,0.15746048092842102,0.9588085412979126
189,000489142.jpg,0.42241525650024414,0.38251620531082153,0.69569993019104,0.5392410159111023
190,000358445.jpg,0.9912548065185547,0.9755069613456726,0.9918121099472046,0.9835653901100159
191,000079935.jpg,0.3375309705734253,0.8601930737495422,0.43540632724761963,0.47534653544425964
192,000498250.jpg,0.3430115282535553,0.34521564841270447,0.755636990070343,0.590011715888977
193,000338502.jpg,0.9794918298721313,0.8508408069610596,0.99703049659729,0.9834386706352234
194,000005589.jpg,0.9858549237251282,0.9910145401954651,0.9671940207481384,0.9859634041786194
195,000011274.jpg,0.9960082769393921,0.9979332685470581,0.9026095867156982,0.9974933862686157
196,000348400.jpg,0.6440572142601013,0.6499119997024536,0.8687711358070374,0.798422634601593
197,000429607.jpg,0.8026329278945923,0.645957887172699,0.4277552664279938,0.2768860161304474
198,000238047.jpg,0.9910145401954651,0.9743616580963135,0.9673795104026794,0.9729595184326172
199,000372541.jpg,0.8010812997817993,0.9922594428062439,0.009615035727620125,0.852506160736084
200,000110198.jpg,0.3842187523841858,0.42128393054008484,0.5267916321754456,0.4601069688796997
201,000309317.jpg,0.5612448453903198,0.5784184336662292,0.005922556854784489,0.6147409677505493
202,000253227.jpg,0.7762839198112488,0.9950079917907715,0.9657383561134338,0.9888849258422852
203,000127862.jpg,0.6905069351196289,0.9707710146903992,0.8304566740989685,0.9020070433616638
204,000072840.jpg,0.7524675726890564,0.7677769660949707,0.8427984118461609,0.9001793265342712
205,000051660.jpg,0.9984083771705627,0.9412774443626404,0.9860442876815796,0.637200117111206
206,000445159.jpg,0.8718571662902832,0.5438779592514038,0.24972160160541534,0.9380673170089722
207,000058660.jpg,0.5263655781745911,0.9801673293113708,0.9950659275054932,0.8139049410820007
208,000178472.jpg,0.9998666048049927,0.9980581402778625,0.9897712469100952,0.9982826709747314
209,000332355.jpg,0.6120198369026184,0.9654463529586792,0.7109293937683105,0.967563807964325
210,000104697.jpg,0.998136043548584,0.9938309192657471,0.9979169964790344,0.9946046471595764
211,000319167.jpg,0.09825222939252853,0.37848779559135437,0.004323086701333523,0.5605984926223755
212,000048851.jpg,0.9987478256225586,0.9048188328742981,0.9865975975990295,0.3143661916255951
213,000062495.jpg,0.9873018264770508,0.9167826771736145,0.9968396425247192,0.9394150376319885
214,000109463.jpg,0.9992371797561646,0.8263617753982544,0.9974341988563538,0.952397346496582
215,000198145.jpg,0.925499677658081,0.9829219579696655,0.8618291616439819,0.9917163252830505
216,000148683.jpg,0.8024007678031921,0.9942362904548645,0.9490118622779846,0.9982624650001526
217,000383524.jpg,0.9841241240501404,0.8446013927459717,0.8865187168121338,0.9967268705368042
218,000323727.jpg,0.9987232089042664,0.8693822622299194,0.9990187883377075,0.998389720916748
219,000064304.jpg,0.39082449674606323,0.9993423819541931,0.9684111475944519,0.9999094009399414
220,000089236.jpg,0.3553273677825928,0.37519124150276184,0.44405242800712585,0.45796990394592285
221,000460527.jpg,0.8834372758865356,0.8144221305847168,0.9310247898101807,0.7131320238113403
222,000349855.jpg,0.998807430267334,0.9523531198501587,0.9995496869087219,0.9678993225097656
223,000219047.jpg,0.9620006084442139,0.996563732624054,0.9802241325378418,0.9973165392875671
224,000433831.jpg,0.9508692026138306,0.8938665986061096,0.9796676635742188,0.9371532797813416
225,000483443.jpg,0.25469428300857544,0.48165953159332275,0.24644264578819275,0.46500784158706665
226,000359587.jpg,0.9391923546791077,0.7952608466148376,0.6167050004005432,0.8518912196159363
227,000220422.jpg,0.9996886253356934,0.9993749260902405,0.9979129433631897,0.9985979199409485
228,000242254.jpg,0.7509182095527649,0.9264369606971741,0.967808187007904,0.9023517370223999
229,000406731.jpg,0.8364877700805664,0.4465399980545044,0.9770445227622986,0.996563732624054
230,000155010.jpg,0.7992857098579407,0.9996993541717529,0.9938787817955017,0.9996395111083984
231,000047947.jpg,0.6657366156578064,0.7600278258323669,0.4721662402153015,0.5263275504112244
232,000383216.jpg,0.9741657972335815,0.961605966091156,0.9765130281448364,0.19876310229301453
233,000337770.jpg,0.9992634654045105,0.4541846811771393,0.16337868571281433,0.35142236948013306
234,000492802.jpg,0.87716144323349,0.9929881691932678,0.7907727956771851,0.992408037185669
235,000018308.jpg,0.7998334765434265,0.808672308921814,0.5704808831214905,0.2735258638858795
236,000334786.jpg,0.973036527633667,0.9935494065284729,0.613062858581543,0.7059877514839172
237,000275145.jpg,0.35840919613838196,0.34737104177474976,0.32589587569236755,0.35863375663757324
238,000231378.jpg,0.8412396311759949,0.8533025979995728,0.6764596104621887,0.8431217074394226
239,000321887.jpg,0.9990034699440002,0.5047314167022705,0.997821569442749,0.9580694437026978
240,000171555.jpg,0.9541800618171692,0.44699254631996155,0.9890553951263428,0.44354015588760376
241,000304935.jpg,0.9997612833976746,0.9958980679512024,0.3688034415245056,0.998553454875946
242,000199325.jpg,0.8607792258262634,0.9129031896591187,0.7568071484565735,0.909826934337616
243,000158484.jpg,0.1553986519575119,0.9499022960662842,0.7708100080490112,0.9636091589927673
244,000251776.jpg,0.9946255087852478,0.9888418912887573,0.9951230883598328,0.9950946569442749
245,000132602.jpg,0.8219033479690552,0.9495759606361389,0.8907702565193176,0.9293122291564941
246,000084575.jpg,0.3547123968601227,0.4317339360713959,0.7908535599708557,0.6168781518936157
247,000036696.jpg,0.8784186244010925,0.9364595413208008,0.9580301642417908,0.9707432389259338
248,000299462.jpg,0.9727531671524048,0.5285257697105408,0.9948902130126953,0.6656822562217712
249,000072261.jpg,0.9819099307060242,0.8803348541259766,0.6182043552398682,0.7898827195167542
250,000494257.jpg,0.8198933005332947,0.7996770739555359,0.08945459872484207,0.4207483232021332
251,000390579.jpg,0.9994557499885559,0.9894906878471375,0.9996359348297119,0.9652831554412842
252,000006014.jpg,0.5859602689743042,0.4537913203239441,0.3698270320892334,0.5954043865203857
253,000468749.jpg,0.9626730680465698,0.9373829364776611,0.9950177073478699,0.998095691204071
254,000401905.jpg,0.2954331338405609,0.9666317105293274,0.4503442645072937,0.3869371712207794
255,000091043.jpg,0.5811842083930969,0.5655386447906494,0.6660082340240479,0.6914452314376831
256,000102995.jpg,0.9818925857543945,0.5482956171035767,0.9976949095726013,0.9920926690101624
257,000415468.jpg,0.9965569972991943,0.9809673428535461,0.999321460723877,0.9792749285697937
258,000028158.jpg,0.20173458755016327,0.8858291506767273,0.9762879610061646,0.9980695843696594
259,000496454.jpg,0.5665282011032104,0.9564718008041382,0.5894505381584167,0.933612585067749
260,000326365.jpg,0.37421879172325134,0.95163893699646,0.5810950994491577,0.24762336909770966
261,000278694.jpg,0.9947595000267029,0.5413482189178467,0.15804436802864075,0.7541009783744812
262,000213821.jpg,0.730289876461029,0.33682167530059814,0.021267015486955643,0.9725192785263062
263,000470820.jpg,0.9792749285697937,0.9457011222839355,0.10781264305114746,0.6264955997467041
264,000235834.jpg,0.787686288356781,0.9976722598075867,0.9592689275741577,0.9867516756057739
265,000039636.jpg,0.7228695154190063,0.46262475848197937,0.9927672147750854,0.9805060625076294
266,000425658.jpg,0.9752253890037537,0.9963570237159729,0.9815951585769653,0.977262556552887
267,000414730.jpg,0.9618934392929077,0.702734112739563,0.9997876286506653,0.8350804448127747
268,000217488.jpg,0.2798777222633362,0.5041083693504333,0.8097277879714966,0.8920933604240417
269,000430503.jpg,0.4267694652080536,0.5400143265724182,0.2073751986026764,0.9059898257255554
270,000266166.jpg,0.9407352805137634,0.9851861596107483,0.9269014000892639,0.9421884417533875
271,000194835.jpg,0.420064240694046,0.5213721394538879,0.2713965177536011,0.5790136456489563
272,000088765.jpg,0.9841241240501404,0.996882438659668,0.46509894728660583,0.999481737613678
273,000012376.jpg,0.7837402820587158,0.574573814868927,0.07139670848846436,0.9038048982620239
274,000102239.jpg,0.9112586379051208,0.8868131041526794,0.9032942056655884,0.9841850996017456
275,000242750.jpg,0.7534666657447815,0.852506160736084,0.9931893348693848,0.9929060935974121
276,000202333.jpg,0.9993147850036621,0.6041362285614014,0.9811848998069763,0.9633687138557434
277,000369079.jpg,0.6972482800483704,0.9391923546791077,0.5768697261810303,0.802942156791687
278,000268850.jpg,0.6784335374832153,0.8104038834571838,0.9175245761871338,0.8114519715309143
279,000413166.jpg,0.9974341988563538,0.9349318742752075,0.9946877956390381,0.9151287078857422
280,000288363.jpg,0.9943799376487732,0.9999265670776367,0.8975157737731934,0.9996222257614136
281,000465957.jpg,0.9962051510810852,0.9855521321296692,0.9874961376190186,0.9948503375053406
282,000067060.jpg,0.3195459246635437,0.6300591826438904,0.9154317378997803,0.8467679023742676
283,000104150.jpg,0.9740179777145386,0.9727790951728821,0.9981862902641296,0.9933974742889404
284,000258942.jpg,0.2598256468772888,0.914290726184845,0.23952719569206238,0.873160719871521
285,000380899.jpg,0.8907702565193176,0.8405863642692566,0.9125920534133911,0.7315382957458496
286,000086197.jpg,0.8020908832550049,0.7861306667327881,0.001761469873599708,0.8598403930664062
287,000245605.jpg,0.5332911014556885,0.811750590801239,0.5585678219795227,0.5940214991569519
288,000340503.jpg,0.6238353252410889,0.5893323421478271,0.6321054100990295,0.9014878869056702
289,000445386.jpg,0.9983707070350647,0.9842154383659363,0.9974241256713867,0.9906056523323059
290,000313197.jpg,0.7974779009819031,0.882933497428894,0.7262314558029175,0.9978299736976624
291,000088325.jpg,0.9950946569442749,0.9931628704071045,0.7210562825202942,0.9969839453697205
292,000196560.jpg,0.9500877857208252,0.9853278994560242,0.5487037301063538,0.5852493047714233
293,000433577.jpg,0.9119669198989868,0.6452316641807556,0.9879462122917175,0.5244935750961304
294,000273225.jpg,0.18839864432811737,0.9544354677200317,0.5254601240158081,0.5524491667747498
295,000330654.jpg,0.38989493250846863,0.3677242398262024,0.8389438390731812,0.5093640089035034
296,000065064.jpg,0.7294715642929077,0.9749884009361267,0.7443776726722717,0.8273404240608215
297,000467723.jpg,0.9972423315048218,0.9925969839096069,0.994830310344696,0.9982590079307556
298,000077497.jpg,0.9440738558769226,0.9508236050605774,0.8870089650154114,0.9919067621231079
299,000046313.jpg,0.06998537480831146,0.43851467967033386,0.5520417094230652,0.302648663520813
300,000192919.jpg,0.988558292388916,0.9520864486694336,0.9991012811660767,0.9851289987564087
301,000396939.jpg,0.8020908832550049,0.3108512759208679,0.9479139447212219,0.9942697286605835
302,000222154.jpg,0.2695659101009369,0.4454089403152466,0.32734569907188416,0.3986697793006897
303,000110810.jpg,0.9010533690452576,0.6424885392189026,0.9942474365234375,0.995643138885498
304,000164127.jpg,0.6342035531997681,0.8053261041641235,0.8372876048088074,0.7287000417709351
305,000434912.jpg,0.9808576107025146,0.9807841777801514,0.23222307860851288,0.8637367486953735
